Place ID,latitude,longitude,Restaurant Name,Address,City,State,Country,ZIP Code,Alcohol Availability,Smoking Area,Dress Code,Accessibility,Price Range,Ambience,Area,Other Services,Cuisine Type,Parking Availability,Payment Methods,Opening Hours,Operating Days,User ID,Rating,Food Rating,Service Rating,U latitude,U longitude,Smoking Habit,Drinking Habit,Dress Preference,Preferred Ambience,Transport Mode,Marital Status,People Under Charge,Birth Year,Interest,Personality,Religion,Activity Level,Favorite Color,Weight (kg),Budget,Height (cm),Preferred Payment Method,User Preference
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1081,Neutral,Dissatisfied,Neutral,22.207749,-100.942383,False,Casual drinker,Informal,Family,Public,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Green,52,Low,1.54,Cash,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1001,Satisfied,Satisfied,Neutral,22.139997,-100.978803,False,Abstemious,Informal,Family,On foot,Single,Independent,1989,Variety,Thrifty protector,Atheist,Student,Black,69,Medium,1.77,Cash,American
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1056,Satisfied,Satisfied,Satisfied,22.168997,-100.974376,False,Social drinker,Informal,Family,On foot,Single,Independent,1930,Technology,Hard worker,Catholic,Student,Yellow,61,Medium,1.62,Cash,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1134,Neutral,Satisfied,Neutral,22.149654,-100.99861,False,Casual drinker,No preference,Family,Public,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Black,52,Medium,1.65,Cash,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1116,Satisfied,Satisfied,Satisfied,22.156469,-100.98554,False,Social drinker,Formal,Family,Public,Married,Kids,1987,Technology,Thrifty protector,Catholic,Student,Blue,40,Medium,1.71,Visa,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1132,Satisfied,Satisfied,Satisfied,22.15,-100.983,False,Casual drinker,Informal,Solitary,Public,Single,Kids,1991,Eco friendly,Hard worker,Atheist,Student,Blue,55,Medium,1.6,Cash,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1036,Satisfied,Satisfied,Satisfied,22.160572,-100.989418,False,Social drinker,Informal,Family,Public,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Blue,76,Medium,1.7,Cash,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1071,Satisfied,Satisfied,Satisfied,22.154339,-100.975342,False,Abstemious,Formal,Friends,Car owner,Single,Independent,1930,Variety,Hunter ostentatious,Atheist,Student,Blue,40,High,1.73,Cash,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1049,Dissatisfied,Dissatisfied,Dissatisfied,22.15,-100.983,False,Casual drinker,Informal,Solitary,Public,Single,Independent,1991,Eco friendly,Hard worker,Atheist,Student,Blue,55,Medium,1.6,Cash,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1104,Neutral,Satisfied,Neutral,22.149005,-100.978153,True,Social drinker,No preference,Family,Car owner,Single,Independent,1991,Technology,Hunter ostentatious,Catholic,Student,Blue,75,Medium,1.71,Cash,Italian
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1045,Satisfied,Neutral,Neutral,22.156724,-100.984268,False,Casual drinker,Elegant,Friends,Car owner,Single,Independent,1991,Technology,Thrifty protector,Mormon,Student,Orange,68,High,1.6,Cash,Middle_Eastern
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1009,Neutral,Neutral,Dissatisfied,22.159427,-100.990448,False,Abstemious,Formal,Family,On foot,Single,Kids,1991,Variety,Thrifty protector,Catholic,Student,Green,75,Medium,1.78,Cash,Diner
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1135,Dissatisfied,Dissatisfied,Dissatisfied,22.170396,-100.949936,False,Casual drinker,Informal,Family,On foot,Single,Kids,1988,Variety,Hunter ostentatious,Catholic,Student,Purple,66,Low,1.54,Cash,Organic-Healthy
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1062,Dissatisfied,Dissatisfied,Dissatisfied,22.195826,-101.006317,False,Casual drinker,Informal,Friends,Car owner,Single,Independent,1985,Variety,Hard worker,Catholic,Student,Yellow,88,Medium,1.68,Cash,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1109,Satisfied,Satisfied,Satisfied,22.303308,-101.05468,False,Abstemious,Formal,Solitary,Public,Single,Independent,1989,Eco friendly,Thrifty protector,Catholic,Student,Blue,57,Low,1.72,Cash,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1085,Satisfied,Satisfied,Satisfied,22.196787,-100.936335,False,Abstemious,No preference,Solitary,Car owner,Single,Independent,1988,Technology,Thrifty protector,Catholic,Student,Black,84,Medium,1.7,Cash,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1098,Neutral,Neutral,Neutral,22.182571,-100.963232,False,Social drinker,Formal,Family,Public,Single,Independent,1991,Variety,Thrifty protector,Catholic,Student,Green,68,Medium,1.76,Cash,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1003,Satisfied,Satisfied,Neutral,22.119847,-100.946527,False,Social drinker,Formal,Family,Public,Single,Independent,1989,Technology,Hard worker,Catholic,Student,Blue,60,Low,1.69,Cash,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1091,Dissatisfied,Neutral,Neutral,22.154677,-100.949013,False,Casual drinker,No preference,Family,Car owner,Single,Independent,1989,Eco friendly,Thrifty protector,Atheist,Student,Red,40,Low,1.7,Cash,American
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1029,Neutral,Neutral,Dissatisfied,22.151796,-100.989075,True,Casual drinker,Formal,Family,Public,Single,Independent,1990,Variety,Conformist,Catholic,Student,White,58,Low,1.6,Cash,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1137,Satisfied,Satisfied,Neutral,22.144803,-100.944623,False,Social drinker,Formal,Family,Public,Single,Independent,1989,Eco friendly,Hard worker,Catholic,Student,Blue,72,Low,1.78,Cash,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1114,Dissatisfied,Dissatisfied,Dissatisfied,22.177726,-101.014094,False,Abstemious,No preference,Family,On foot,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Blue,58,Medium,1.68,Cash,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1061,Neutral,Satisfied,Neutral,22.140388,-100.937321,False,Social drinker,No preference,Friends,Car owner,Single,Independent,1990,Technology,Hard worker,Catholic,Professional,Blue,40,Medium,1.76,Bank debit cards,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1057,Neutral,Neutral,Dissatisfied,22.196624,-100.91217,True,Casual drinker,Formal,Friends,Public,Single,Independent,1989,Technology,Hunter ostentatious,Catholic,Student,Yellow,69,Medium,1.83,Visa,American
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1059,Satisfied,Neutral,Neutral,18.988278,-99.097023,False,Abstemious,Formal,Friends,On foot,Single,Independent,1987,Technology,Thrifty protector,Catholic,Student,Blue,57,Medium,1.69,Cash,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1006,Neutral,Neutral,Neutral,22.15,-100.983,True,Social drinker,No preference,Friends,Car owner,Single,Independent,1989,Variety,Hard worker,Atheist,Student,Blue,75,Medium,1.8,Cash,Mexican
132825,22.1473922,-100.983092,Puesto De Tacos,Esquina Santos Degollado Y Leon Guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No Alcohol,Not Permitted,Informal,Completely,Low,Familiar,Open,Internet,Mexican,Public,Cash,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;,U1002,Satisfied,Satisfied,Dissatisfied,22.150087,-100.983325,False,Abstemious,Informal,Family,Public,Single,Independent,1990,Technology,Hunter ostentatious,Catholic,Student,Red,40,Low,1.87,Cash,Mexican
132773,18.8699929,-99.2103195,El Cotorreo,Emiliano Zapata Col. Tres De Mayo,Cuernavaca,Morelos,Mexico,?,Wine/ Beer,Permitted,Informal,No Accessibility,Low,Familiar,Open,Internet,Family,Public,Cash,10:00-18:00;,Mon;Tue;Wed;Thu;Fri;,U1072,Satisfied,Neutral,Satisfied,18.86826,-99.212033,False,Casual drinker,No preference,Family,Public,Single,Independent,1984,Eco friendly,Thrifty protector,Christian,Student,Red,50,Medium,1.54,Cash,Mexican
132773,18.8699929,-99.2103195,El Cotorreo,Emiliano Zapata Col. Tres De Mayo,Cuernavaca,Morelos,Mexico,?,Wine/ Beer,Permitted,Informal,No Accessibility,Low,Familiar,Open,Internet,Family,Public,Cash,10:00-18:00;,Mon;Tue;Wed;Thu;Fri;,U1117,Neutral,Satisfied,Satisfied,18.875641,-99.220737,False,Abstemious,No preference,Friends,Public,Single,Independent,1982,Technology,Thrifty protector,Catholic,Professional,Blue,58,Medium,1.6,Cash,Turkish
132773,18.8699929,-99.2103195,El Cotorreo,Emiliano Zapata Col. Tres De Mayo,Cuernavaca,Morelos,Mexico,?,Wine/ Beer,Permitted,Informal,No Accessibility,Low,Familiar,Open,Internet,Family,Public,Cash,10:00-18:00;,Mon;Tue;Wed;Thu;Fri;,U1035,Satisfied,Neutral,Satisfied,18.839671,-99.223897,True,Casual drinker,No preference,Friends,Car owner,Single,Independent,1985,Variety,Hunter ostentatious,Atheist,Student,Red,69,Medium,1.75,Visa,Family
132773,18.8699929,-99.2103195,El Cotorreo,Emiliano Zapata Col. Tres De Mayo,Cuernavaca,Morelos,Mexico,?,Wine/ Beer,Permitted,Informal,No Accessibility,Low,Familiar,Open,Internet,Family,Public,Cash,10:00-18:00;,Mon;Tue;Wed;Thu;Fri;,U1040,Neutral,Neutral,Neutral,18.895187,-99.18039,False,Abstemious,No preference,Friends,Public,Single,Independent,1994,Variety,Thrifty protector,Catholic,Student,Blue,73,Medium,1.64,Cash,Pizzeria
132768,18.9257734,-99.2326355,Mariscos Tia Licha,Avenida Salvador Montiel ,Cuernavaca,Morelos,Mexico,62320,No Alcohol,Not Permitted,Casual,Partially,Medium,Familiar,Closed,Internet,Family,Public,Bank Debit Cards,09:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1017,Neutral,Neutral,Neutral,18.952615,-99.201616,False,Casual drinker,Formal,Family,Public,Single,Independent,1991,Retro,Hunter ostentatious,Atheist,Professional,Orange,79,Medium,1.79,Visa,Chinese
132768,18.9257734,-99.2326355,Mariscos Tia Licha,Avenida Salvador Montiel ,Cuernavaca,Morelos,Mexico,62320,No Alcohol,Not Permitted,Casual,Partially,Medium,Familiar,Closed,Internet,Family,Public,Bank Debit Cards,09:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1100,Satisfied,Satisfied,Satisfied,18.879729,-99.067106,False,Casual drinker,Formal,Friends,Public,Single,Independent,1990,Eco friendly,Hard worker,Christian,Student,Black,40,Medium,1.65,Cash,Mexican
132768,18.9257734,-99.2326355,Mariscos Tia Licha,Avenida Salvador Montiel ,Cuernavaca,Morelos,Mexico,62320,No Alcohol,Not Permitted,Casual,Partially,Medium,Familiar,Closed,Internet,Family,Public,Bank Debit Cards,09:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1118,Dissatisfied,Dissatisfied,Dissatisfied,18.940062,-99.228172,True,Casual drinker,Informal,Friends,Public,Single,Independent,1987,Technology,Thrifty protector,Atheist,Student,Black,60,Medium,1.68,Cash,Pizzeria
132768,18.9257734,-99.2326355,Mariscos Tia Licha,Avenida Salvador Montiel ,Cuernavaca,Morelos,Mexico,62320,No Alcohol,Not Permitted,Casual,Partially,Medium,Familiar,Closed,Internet,Family,Public,Bank Debit Cards,09:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1020,Satisfied,Satisfied,Satisfied,18.878189,-99.222969,False,Abstemious,No preference,Friends,Public,Single,Independent,1982,Technology,Hard worker,Catholic,Professional,Blue,40,Medium,1.68,Bank debit cards,Mexican
132768,18.9257734,-99.2326355,Mariscos Tia Licha,Avenida Salvador Montiel ,Cuernavaca,Morelos,Mexico,62320,No Alcohol,Not Permitted,Casual,Partially,Medium,Familiar,Closed,Internet,Family,Public,Bank Debit Cards,09:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1051,Neutral,Satisfied,Neutral,18.877719,-99.22299,False,Casual drinker,No preference,Family,Public,Single,Independent,1979,Variety,Thrifty protector,Atheist,Professional,Blue,74,Medium,1.76,Cash,Mexican
132768,18.9257734,-99.2326355,Mariscos Tia Licha,Avenida Salvador Montiel ,Cuernavaca,Morelos,Mexico,62320,No Alcohol,Not Permitted,Casual,Partially,Medium,Familiar,Closed,Internet,Family,Public,Bank Debit Cards,09:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1044,Satisfied,Satisfied,Satisfied,18.95298,-99.260789,True,Social drinker,Informal,Family,Car owner,Married,Kids,1969,Variety,Thrifty protector,Catholic,Professional,Orange,85,Medium,1.73,Mastercard eurocard,Mexican
132768,18.9257734,-99.2326355,Mariscos Tia Licha,Avenida Salvador Montiel ,Cuernavaca,Morelos,Mexico,62320,No Alcohol,Not Permitted,Casual,Partially,Medium,Familiar,Closed,Internet,Family,Public,Bank Debit Cards,09:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1119,Satisfied,Satisfied,Satisfied,18.96479,-99.260017,False,Abstemious,Formal,Family,Public,Single,Independent,1992,Eco friendly,Thrifty protector,Catholic,Student,Blue,68,Medium,1.68,Cash,Mexican
132768,18.9257734,-99.2326355,Mariscos Tia Licha,Avenida Salvador Montiel ,Cuernavaca,Morelos,Mexico,62320,No Alcohol,Not Permitted,Casual,Partially,Medium,Familiar,Closed,Internet,Family,Public,Bank Debit Cards,09:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1079,Satisfied,Satisfied,Satisfied,18.917,-99.25,False,Abstemious,Formal,Family,Public,Single,Independent,1992,Technology,Thrifty protector,Catholic,Professional,Black,53,Medium,1.55,Cash,Mexican
132768,18.9257734,-99.2326355,Mariscos Tia Licha,Avenida Salvador Montiel ,Cuernavaca,Morelos,Mexico,62320,No Alcohol,Not Permitted,Casual,Partially,Medium,Familiar,Closed,Internet,Family,Public,Bank Debit Cards,09:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1042,Satisfied,Satisfied,Neutral,18.925773,-99.219589,False,Abstemious,No preference,Family,Car owner,Single,Independent,1943,Technology,Thrifty protector,Christian,Student,Yellow,40,High,1.4,Bank debit cards,Mexican
132768,18.9257734,-99.2326355,Mariscos Tia Licha,Avenida Salvador Montiel ,Cuernavaca,Morelos,Mexico,62320,No Alcohol,Not Permitted,Casual,Partially,Medium,Familiar,Closed,Internet,Family,Public,Bank Debit Cards,09:00-19:00;,Mon;Tue;Wed;Thu;Fri;,U1041,Satisfied,Satisfied,Neutral,18.935191,-99.23624,False,Abstemious,No preference,Friends,On foot,Single,Independent,1985,Eco friendly,Hunter ostentatious,Catholic,Professional,White,40,Medium,1.62,Visa,Contemporary
132767,18.8820871,-99.1630268,Restaurant Familiar El Chino,Paseo De Las Fuentes,Jiutepec,Morelos,Mexico,?,Wine/ Beer,Permitted,Casual,Partially,Medium,Familiar,Open,Variety,Vietnamese,Yes,American Express,14:00-20:00;,Mon;Tue;Wed;Thu;Fri;,U1093,Satisfied,Satisfied,Satisfied,18.871654,-99.183251,True,Casual drinker,No preference,Family,Car owner,Single,Independent,1990,Variety,Thrifty protector,Catholic,Student,Blue,80,Medium,1.67,Visa,Japanese
132767,18.8820871,-99.1630268,Restaurant Familiar El Chino,Paseo De Las Fuentes,Jiutepec,Morelos,Mexico,?,Wine/ Beer,Permitted,Casual,Partially,Medium,Familiar,Open,Variety,Vietnamese,Yes,American Express,14:00-20:00;,Mon;Tue;Wed;Thu;Fri;,U1030,Dissatisfied,Dissatisfied,Dissatisfied,18.844818,-99.182758,False,Casual drinker,Formal,Family,On foot,Single,Independent,1991,Eco friendly,Hard worker,Catholic,Student,Black,64,Medium,1.75,Cash,Mexican
132767,18.8820871,-99.1630268,Restaurant Familiar El Chino,Paseo De Las Fuentes,Jiutepec,Morelos,Mexico,?,Wine/ Beer,Permitted,Casual,Partially,Medium,Familiar,Open,Variety,Vietnamese,Yes,American Express,14:00-20:00;,Mon;Tue;Wed;Thu;Fri;,U1066,Neutral,Satisfied,Neutral,18.890695,-99.157104,False,Abstemious,Informal,Solitary,Public,Single,Independent,1986,Technology,Thrifty protector,Catholic,Student,Green,45,Low,1.45,Bank debit cards,Mexican
132767,18.8820871,-99.1630268,Restaurant Familiar El Chino,Paseo De Las Fuentes,Jiutepec,Morelos,Mexico,?,Wine/ Beer,Permitted,Casual,Partially,Medium,Familiar,Open,Variety,Vietnamese,Yes,American Express,14:00-20:00;,Mon;Tue;Wed;Thu;Fri;,U1133,Dissatisfied,Dissatisfied,Dissatisfied,18.886698,-99.114979,False,Abstemious,No preference,Family,Car owner,Single,Independent,1991,Eco friendly,Hard worker,Atheist,Student,Orange,60,Medium,1.57,Cash,Mexican
132767,18.8820871,-99.1630268,Restaurant Familiar El Chino,Paseo De Las Fuentes,Jiutepec,Morelos,Mexico,?,Wine/ Beer,Permitted,Casual,Partially,Medium,Familiar,Open,Variety,Vietnamese,Yes,American Express,14:00-20:00;,Mon;Tue;Wed;Thu;Fri;,U1110,Satisfied,Satisfied,Satisfied,18.871678,-99.183263,False,Abstemious,No preference,Family,Car owner,Single,Independent,1993,Variety,Thrifty protector,Catholic,Student,Red,85,Medium,1.75,Cash,Mexican
132767,18.8820871,-99.1630268,Restaurant Familiar El Chino,Paseo De Las Fuentes,Jiutepec,Morelos,Mexico,?,Wine/ Beer,Permitted,Casual,Partially,Medium,Familiar,Open,Variety,Vietnamese,Yes,American Express,14:00-20:00;,Mon;Tue;Wed;Thu;Fri;,U1121,Satisfied,Satisfied,Satisfied,18.871674,-99.183253,False,Social drinker,No preference,Family,Public,Married,Independent,1987,Variety,Thrifty protector,Catholic,Others,Black,90,Medium,1.6,Bank debit cards,Mexican
